User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
10123,male,"28,7",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1691_days,9.9.2012,0,00:00,0,0,0,,unknown_risk
10124,male,"44,3",S,Non_Verified,bicurious,Switch,Women,20,before_146_days,9.9.2012,0,00:09,0,0,1,,unknown_risk
10127,male,25,L,Non_Verified,Heterosexual,Submisive,Nobody,15,before_9_days,9.9.2012,0,07:13,0,0,0,,unknown_risk
10129,male,"34,3",G,Non_Verified,Heterosexual,Dominant,Women,0,before_1693_days,9.9.2012,0,00:00,0,0,0,,unknown_risk
1013,female,"46,4",A,Non_Verified,bisexual,Dominant,Nobody,15,before_1722_days,22.5.2010,0,00:00,0,0,0,,unknown_risk
10130,male,"34,4",A,Non_Verified,Heterosexual,Submisive,Women,0,before_1085_days,9.9.2012,0,00:00,0,0,0,,unknown_risk
10132,male,"33,5",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1693_days,9.9.2012,0,00:00,0,0,0,,unknown_risk
10133,male,"31,1",S,Non_Verified,Heterosexual,Dominant,Women,0,before_1693_days,9.9.2012,0,00:00,0,0,0,,unknown_risk
10134,male,"37,2",G,Non_Verified,bisexual,Submisive,Nobody,0,before_157_days,9.9.2012,0,00:00,0,0,0,,unknown_risk
10135,male,"42,8",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1156_days,9.9.2012,0,00:00,0,0,0,,unknown_risk
10137,male,47,L,Non_Verified,Heterosexual,Submisive,Women,64,before_1_days,9.9.2012,5,01:02,0,0,19,,unknown_risk
10138,male,"60,7",A,Non_Verified,bisexual,Dominant,Nobody,0,before_1693_days,9.9.2012,0,00:00,0,0,0,,unknown_risk
10139,female,"25,7",H,Non_Verified,Heterosexual,Submisive,Nobody,15,before_799_days,9.9.2012,0,00:00,0,0,0,6294,unknown_risk
10140,male,"55,6",J,Non_Verified,bisexual,Submisive,Nobody,15,before_1546_days,9.9.2012,0,00:03,0,0,0,,unknown_risk
10141,female,"35,9",A,Non_Verified,bisexual,Switch,Nobody,0,before_1682_days,9.9.2012,0,00:00,0,0,0,,unknown_risk
10143,male,"27,7",K,Non_Verified,bicurious,Dominant,Nobody,0,before_1571_days,9.9.2012,0,00:29,1,0,0,,unknown_risk
10144,male,"29,9",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_20_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10145,male,"40,4",A,Non_Verified,bicurious,Submisive,Nobody,0,before_1692_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10147,male,"39,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1258_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10149,male,"30,2",L,Non_Verified,bicurious,Switch,Nobody,0,before_1692_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10150,male,"44,9",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1686_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10151,male,"41,1",A,Non_Verified,bicurious,Submisive,Nobody,0,before_1596_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10154,female,"39,5",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1030_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10155,female,27,S,Non_Verified,bisexual,Submisive,Men_and_Women,5,before_1256_days,10.9.2012,0,00:02,0,0,1,"753,925,807,825",unknown_risk
10157,male,"43,2",G,Non_Verified,bisexual,Submisive,Nobody,0,before_1276_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10158,male,"46,9",A,Verified,Heterosexual,Switch,Women,100,before_91_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10162,male,"42,5",B,Non_Verified,bisexual,Switch,Nobody,0,before_1692_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10163,female,"44,8",J,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1185_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10164,female,"29,3",A,Non_Verified,Heterosexual,Submisive,Nobody,30,before_1468_days,10.9.2012,6,16:01,0,0,2,10190,unknown_risk
10165,male,"56,9",J,Non_Verified,Heterosexual,Dominant,Women,30,before_534_days,10.9.2012,0,00:12,1,0,0,,unknown_risk
10166,male,"29,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1692_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10167,male,"27,3",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,85,before_26_days,10.9.2012,26,00:15,0,0,1,,unknown_risk
10168,female,"35,2",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_6_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10170,male,35,F,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1692_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10171,male,"23,8",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1692_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10172,male,"35,2",G,Verified,Heterosexual,Submisive,Nobody_but_maybe,165,before_45_days,10.9.2012,0,00:34,1,0,0,,unknown_risk
10173,male,50,B,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_138_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10174,male,"23,8",B,Non_Verified,Heterosexual,Switch,Women,0,before_4_days,10.9.2012,74,00:11,1,0,0,,unknown_risk
10177,male,"27,9",N,Non_Verified,bicurious,Submisive,Nobody,0,before_1692_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10178,female,"39,6",H,Non_Verified,bisexual,Dominant,Nobody,0,before_1671_days,10.9.2012,0,00:00,1,0,0,,unknown_risk
10179,female,"44,5",B,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,17,before_1_days,10.9.2012,5,21:31,0,0,0,"145,095,196",unknown_risk
10181,male,"26,7",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1692_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10183,male,"37,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1692_days,10.9.2012,0,00:00,0,0,0,,unknown_risk
10184,male,"37,7",A,Non_Verified,bisexual,Switch,Nobody,0,before_23_days,10.9.2012,0,03:49,0,0,0,"1,373,410,427",unknown_risk
10186,male,"46,6",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1535_days,10.9.2012,0,04:20,0,0,0,5114,unknown_risk
10189,male,"31,1",C,Non_Verified,Heterosexual,Dominant,Women,15,before_5_days,10.9.2012,0,104:12:00,0,0,0,"4,414,030,821,241,120,000,000,000,000",unknown_risk
10190,male,"28,8",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_608_days,10.9.2012,0,07:07,0,0,0,10164,unknown_risk
10191,male,"41,6",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1690_days,11.9.2012,0,00:02,0,0,0,,unknown_risk
10192,male,38,A,Non_Verified,Homosexual,Submisive,Nobody,5,before_47_days,11.9.2012,0,00:00,0,0,1,,unknown_risk
10193,male,"39,8",F,Non_Verified,Heterosexual,Dominant,Women,0,before_1681_days,11.9.2012,0,00:00,0,0,0,,unknown_risk
10197,female,"47,4",L,Non_Verified,bicurious,Submisive,Nobody,61,before_1_days,11.9.2012,3,01:03,0,0,0,1322,unknown_risk
10198,male,"33,9",S,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1527_days,11.9.2012,0,00:00,0,0,0,,unknown_risk
10199,male,"32,3",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1638_days,11.9.2012,0,00:00,1,0,0,,unknown_risk
10201,male,40,A,Non_Verified,bisexual,Submisive,Nobody,0,before_1691_days,11.9.2012,0,00:00,0,0,0,,unknown_risk
10203,male,"32,2",N,Non_Verified,bisexual,Submisive,Women,15,before_1202_days,11.9.2012,0,00:05,0,0,0,,unknown_risk
10206,male,"24,6",M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1690_days,11.9.2012,0,00:00,0,0,0,,unknown_risk
10208,male,"27,3",A,Non_Verified,bicurious,Dominant,Nobody,0,before_1660_days,11.9.2012,0,00:00,0,0,0,,unknown_risk
10210,female,"48,5",B,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1622_days,11.9.2012,0,00:05,0,0,0,,unknown_risk
10213,male,"26,5",L,Non_Verified,Heterosexual,Switch,Nobody,15,before_1687_days,11.9.2012,0,00:00,0,0,0,,unknown_risk
10215,male,"60,7",L,Non_Verified,Heterosexual,Dominant,Women,0,before_1645_days,11.9.2012,0,00:00,1,0,0,,unknown_risk
10216,male,"47,3",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_667_days,11.9.2012,0,00:00,0,0,0,,unknown_risk
1022,male,"39,9",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_3_days,23.5.2010,0,00:00,0,0,0,,unknown_risk
10220,male,"37,3",A,Non_Verified,bicurious,Dominant,Women,0,before_1688_days,11.9.2012,0,00:00,0,0,0,,unknown_risk
10223,male,"35,6",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_525_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10224,male,"57,1",F,Non_Verified,Heterosexual,Switch,Nobody,0,before_1690_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10225,male,"25,7",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_1690_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10226,male,"44,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1690_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10227,male,"37,8",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1690_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10228,male,"44,7",K,Non_Verified,Heterosexual,Switch,Women,5,before_425_days,12.9.2012,0,01:15,0,0,1,,unknown_risk
10232,male,"35,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1327_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10233,male,"41,1",L,Non_Verified,Homosexual,Switch,Nobody,0,before_1127_days,12.9.2012,0,00:00,0,0,0,4105,unknown_risk
10235,male,"34,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1690_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10236,male,63,A,Non_Verified,Heterosexual,Dominant,,191,before_1_days,12.9.2012,100,00:00,2,0,1,,unknown_risk
10237,male,"36,8",G,Non_Verified,bisexual,Submisive,Nobody,15,before_23_days,12.9.2012,0,08:48,0,0,0,,unknown_risk
10238,male,"43,9",G,Non_Verified,Heterosexual,Dominant,Women,115,before_21_days,12.9.2012,0,01:37,0,0,0,"279,342,822,934,154",unknown_risk
10240,male,36,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_108_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10242,male,"37,9",K,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1633_days,12.9.2012,0,00:00,0,0,0,11198,unknown_risk
10243,male,"52,1",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_1690_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10244,female,22,H,Non_Verified,Homosexual,Submisive,Nobody,0,before_515_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10245,male,"43,2",F,Non_Verified,Heterosexual,Switch,Women,28,before_29_days,12.9.2012,3,01:22,1,0,2,10087,unknown_risk
10246,male,47,N,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1664_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10247,male,"23,2",H,Non_Verified,Heterosexual,Switch,Women,10,before_334_days,12.9.2012,0,00:00,0,0,1,"2,179,521,399",unknown_risk
10248,male,"38,2",B,Non_Verified,Heterosexual,Switch,Women,5,before_1057_days,12.9.2012,0,00:57,1,0,0,,unknown_risk
10249,female,"42,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1075_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10250,male,"30,3",N,Non_Verified,bicurious,Submisive,Women,15,before_34_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10251,male,47,H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_50_days,12.9.2012,0,00:00,3,0,0,,unknown_risk
10252,female,"36,9",G,Non_Verified,bisexual,Submisive,Nobody,15,before_1687_days,12.9.2012,0,00:00,0,0,0,,unknown_risk
10253,male,"35,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1244_days,13.9.2012,0,00:00,1,0,0,,unknown_risk
10254,male,"42,3",L,Non_Verified,Heterosexual,Submisive,Women,15,before_31_days,13.9.2012,0,02:24,0,0,0,,unknown_risk
10255,female,"36,3",J,Non_Verified,bicurious,Switch,Nobody_but_maybe,3,before_1367_days,13.9.2012,3,00:00,0,0,0,,unknown_risk
10257,male,"37,7",A,Non_Verified,bicurious,Switch,Men_and_Women,40,before_85_days,13.9.2012,0,00:00,0,0,2,,unknown_risk
10259,male,"56,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1592_days,13.9.2012,0,00:00,1,0,0,,unknown_risk
1026,male,"43,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2383_days,24.5.2010,0,00:00,0,0,0,,unknown_risk
10261,male,"35,3",H,Non_Verified,Heterosexual,Dominant,Nobody,15,before_545_days,13.9.2012,0,71:08:00,0,0,0,,unknown_risk
10262,male,"46,8",A,Non_Verified,bisexual,Submisive,Nobody,0,before_15_days,13.9.2012,0,02:32,0,0,0,,unknown_risk
10263,male,"44,9",A,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,13.9.2012,0,00:00,1,0,0,,unknown_risk
10264,male,"46,7",L,Non_Verified,Heterosexual,Dominant,Women,50,before_1_days,13.9.2012,0,00:30,0,0,0,,unknown_risk
10265,male,"39,4",B,Non_Verified,bicurious,Dominant,Nobody,0,before_1689_days,13.9.2012,0,00:00,0,0,0,,unknown_risk
10266,male,"44,1",A,Non_Verified,Heterosexual,Dominant,Women,15,before_595_days,13.9.2012,0,00:07,0,0,30,"2,168,710,110",unknown_risk
10268,male,"33,3",B,Non_Verified,Homosexual,Submisive,Nobody,2,before_2_days,13.9.2012,9,00:00,2,0,0,,unknown_risk
10270,male,"42,7",A,Non_Verified,bisexual,Dominant,Nobody,0,before_15_days,13.9.2012,0,00:00,1,0,0,"44,396,732",unknown_risk
10272,male,"84,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1689_days,13.9.2012,0,00:00,0,0,0,,unknown_risk
10273,female,"43,7",E,Non_Verified,bisexual,Submisive,Men,0,before_9_days,13.9.2012,0,00:38,0,0,0,"26,055,702",unknown_risk
10274,male,32,C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_790_days,13.9.2012,0,00:00,0,0,0,,unknown_risk
10275,male,"37,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1689_days,13.9.2012,0,00:00,0,0,0,,unknown_risk
10277,male,"51,1",S,Non_Verified,Heterosexual,Dominant,Women,0,before_1079_days,13.9.2012,0,00:17,0,0,0,11796,unknown_risk
10279,female,"36,2",B,Non_Verified,Heterosexual,Submisive,Nobody,2,before_230_days,13.9.2012,5,14:55,0,0,0,,unknown_risk
10280,male,"40,8",A,Non_Verified,Heterosexual,Submisive,Men_and_Women,0,before_1689_days,13.9.2012,0,00:00,0,0,0,,unknown_risk
10283,male,"54,2",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1671_days,13.9.2012,0,00:00,0,0,0,,unknown_risk
10284,male,"27,3",E,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1689_days,13.9.2012,0,00:00,0,0,0,,unknown_risk
10285,female,"34,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1601_days,13.9.2012,0,00:00,0,0,0,,unknown_risk
10288,female,"37,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10289,female,"29,7",B,Non_Verified,Homosexual,Submisive,Nobody,0,before_1599_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10291,male,59,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1571_days,14.9.2012,0,00:25,0,0,0,,unknown_risk
10293,male,28,B,Non_Verified,Heterosexual,Switch,Nobody,0,before_131_days,14.9.2012,0,00:00,1,0,0,8967,unknown_risk
10294,female,"41,6",A,Non_Verified,Homosexual,Submisive,Women,15,before_1282_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10295,male,"37,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10296,male,"47,3",A,Non_Verified,Heterosexual,Switch,Women,0,before_1558_days,14.9.2012,0,00:00,1,0,0,,unknown_risk
10297,female,"26,9",A,Non_Verified,bisexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10298,male,"53,2",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10299,male,"36,3",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1687_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
103,female,"43,6",J,Non_Verified,Heterosexual,Submisive,Nobody,1,before_1844_days,11.11.2009,1,00:00,0,0,0,,unknown_risk
10300,male,"42,4",N,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1583_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10301,male,36,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1663_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10304,male,"23,1",S,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1688_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10305,male,"27,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_810_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10306,male,"23,3",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1332_days,14.9.2012,0,00:05,0,0,0,,unknown_risk
10307,male,"48,1",B,Non_Verified,bisexual,Switch,Nobody,0,before_1688_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10308,male,42,E,Non_Verified,bisexual,Submisive,Men_and_Women,25,before_8_days,14.9.2012,0,00:00,0,0,2,,unknown_risk
10309,male,"27,2",D,Non_Verified,bisexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10310,female,"32,5",C,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1688_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10311,male,"26,7",K,Non_Verified,Heterosexual,Switch,Nobody,0,before_1583_days,14.9.2012,0,00:00,0,0,0,,unknown_risk
10312,male,28,G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_529_days,15.9.2012,0,00:04,0,0,0,,unknown_risk
10315,male,"41,3",E,Non_Verified,Heterosexual,Dominant,Women,19,before_1177_days,15.9.2012,7,08:38,0,0,0,,unknown_risk
10316,male,"29,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1687_days,15.9.2012,0,00:00,1,0,1,,unknown_risk
10319,male,"25,2",A,Non_Verified,Heterosexual,Switch,Women,15,before_290_days,15.9.2012,0,00:10,3,0,0,,unknown_risk
1032,male,"31,3",E,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_3_days,25.5.2010,0,01:09,0,0,0,,unknown_risk
10320,male,"42,5",M,Non_Verified,Heterosexual,Switch,Nobody,0,before_853_days,15.9.2012,0,00:00,1,0,0,,unknown_risk
10321,female,"33,9",G,Non_Verified,bisexual,Dominant,Nobody_but_maybe,0,before_123_days,15.9.2012,1,00:00,5,0,0,,unknown_risk
10323,male,"40,4",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_120_days,15.9.2012,0,00:00,0,0,0,,unknown_risk
10324,male,"47,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_958_days,15.9.2012,0,00:00,1,0,0,,unknown_risk
10326,female,32,F,Non_Verified,bisexual,Submisive,Men,15,before_1499_days,15.9.2012,0,00:00,1,0,0,,unknown_risk
10327,male,"25,6",G,Non_Verified,bisexual,Switch,Nobody,15,before_1685_days,15.9.2012,0,00:00,0,0,0,,unknown_risk
10328,male,"38,8",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1537_days,15.9.2012,0,00:00,0,0,0,,unknown_risk
1033,male,"26,7",A,Non_Verified,Homosexual,Switch,Men,16,before_110_days,25.5.2010,1,00:03,0,0,0,8319,unknown_risk
10330,male,"29,7",A,Non_Verified,bicurious,Submisive,Nobody,0,before_1479_days,15.9.2012,0,00:00,0,0,0,,unknown_risk
10331,male,"38,5",S,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1687_days,15.9.2012,0,00:00,0,0,0,,unknown_risk
10333,male,"65,9",M,Non_Verified,bisexual,Dominant,Nobody,0,before_1358_days,15.9.2012,0,00:09,0,0,0,,unknown_risk
10334,female,"25,3",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1687_days,15.9.2012,0,00:00,0,0,0,,unknown_risk
10335,male,"22,2",A,Non_Verified,Heterosexual,Submisive,Women,30,before_7_days,15.9.2012,0,00:00,1,0,0,,unknown_risk
10336,female,"39,9",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1639_days,16.9.2012,0,00:02,0,0,0,,unknown_risk
10337,female,"43,9",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_299_days,16.9.2012,0,01:26,0,0,0,11276,unknown_risk
10338,female,"27,6",B,Non_Verified,bisexual,Submisive,Nobody,0,before_1686_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10340,male,47,M,Non_Verified,Heterosexual,Submisive,Women,15,before_1_days,16.9.2012,0,00:40,6,0,0,9095,unknown_risk
10341,male,47,A,Non_Verified,Heterosexual,Submisive,Nobody,a,before_26_days,16.9.2012,6,00:26,0,0,0,5807,unknown_risk
10343,male,"42,5",A,Non_Verified,bisexual,Submisive,Nobody,65,before_1599_days,16.9.2012,0,00:31,0,0,1,,unknown_risk
10345,male,"35,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1686_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10346,female,"29,1",A,Non_Verified,Heterosexual,Switch,Men,15,before_1600_days,16.9.2012,0,20:55,0,0,0,,unknown_risk
10348,male,"30,5",F,Non_Verified,Heterosexual,Submisive,Women,15,before_14_days,16.9.2012,0,00:00,1,0,0,,unknown_risk
10351,male,"33,1",D,Non_Verified,Heterosexual,Dominant,Nobody,39,before_487_days,16.9.2012,8,00:01,0,0,0,17239,unknown_risk
10352,male,"30,9",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1681_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10354,male,"29,3",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1397_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10355,male,"33,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1421_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10356,male,"40,2",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1005_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10357,male,"54,6",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1686_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10358,female,"24,4",N,Non_Verified,bisexual,Submisive,Men_and_Women,0,before_1681_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10362,male,"31,9",M,Non_Verified,Heterosexual,Dominant,Women,15,before_13_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10363,male,"59,1",A,Non_Verified,bisexual,Submisive,Men_and_Women,15,before_1441_days,16.9.2012,0,00:06,0,0,0,,unknown_risk
10365,male,"46,8",G,Non_Verified,Heterosexual,Dominant,Women,25,before_584_days,16.9.2012,0,01:35,2,0,5,,unknown_risk
10368,female,"29,5",J,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1676_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
1037,male,"37,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_33_days,25.5.2010,0,00:00,0,0,0,,unknown_risk
10370,male,"86,6",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1686_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10371,male,"29,3",F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1683_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10372,male,43,A,Non_Verified,Heterosexual,Dominant,Nobody,-100,before_86_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10374,male,"43,3",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1622_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10376,male,"41,1",G,Verified,Heterosexual,Submisive,Men_and_Women,a,before_107_days,16.9.2012,2,00:00,0,0,3,38735,unknown_risk
10377,male,"41,4",B,Non_Verified,bisexual,Switch,Nobody,0,before_1686_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
10378,male,"52,2",B,Non_Verified,bisexual,Submisive,Men,55,before_4_days,16.9.2012,0,00:31,3,0,2,,unknown_risk
10379,male,"29,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1487_days,16.9.2012,0,00:00,0,0,0,,unknown_risk
